Policy;History;Compliant;STS count;Time 1(ms);Time 2(ms);Time 3(ms);Time 4(ms);Time 5(ms);Time 6(ms);Time 7(ms);Time 8(ms);Time 9(ms);Time 10(ms)
Contr-pol-noncompl-exc-64;hist-100-20-6;false;379;0.248583;0.163791;0.160167;0.156583;0.157625;0.157542;0.159917;0.1605;0.16275;0.172375
Contr-pol-noncompl-exc-64;hist-100-20-7;false;276;0.480542;0.386667;0.383209;0.401584;0.383875;0.395208;0.393292;0.401334;0.388542;0.381542
Contr-pol-noncompl-exc-48;hist-100-20-8;false;373;0.29375;0.141042;0.128166;0.122375;0.122334;0.123291;0.129792;0.121458;0.121083;0.119292
Contr-pol-noncompl-exc-48;hist-100-20-4;false;383;0.204375;0.141375;0.149542;0.143667;0.147209;0.144917;0.138583;0.141708;0.139291;0.140667
Contr-pol-noncompl-exc-48;hist-100-20-5;false;402;0.326209;0.271709;0.268875;0.256333;0.281208;0.280333;0.262041;0.298708;0.294875;0.276959
Contr-pol-noncompl-exc-48;hist-100-20-9;false;375;0.285042;0.138375;0.129292;0.130916;0.131167;0.1585;0.131334;0.126958;0.140417;0.127917
Contr-pol-noncompl-exc-48;hist-100-20-2;false;402;0.272625;0.203125;0.215542;0.202542;0.214625;0.204583;0.203;0.207416;0.225;0.217417
Contr-pol-noncompl-exc-48;hist-100-20-10;false;384;0.271041;0.155584;0.144083;0.143167;0.143791;0.141459;0.130042;0.133708;0.132334;0.130041
Contr-pol-noncompl-exc-48;hist-100-20-3;false;265;0.4785;0.418084;0.381916;0.373083;0.351375;0.345708;0.34725;0.354792;0.349167;0.347041
Contr-pol-noncompl-exc-48;hist-100-20-1;false;407;0.290916;0.168292;0.169708;0.174667;0.207209;0.173417;0.170875;0.170541;0.174292;0.170375
Contr-pol-noncompl-exc-48;hist-100-20-6;false;289;0.388625;0.3285;0.3075;0.317708;0.305209;0.313834;0.315125;0.315958;0.332292;0.3195
Contr-pol-noncompl-exc-48;hist-100-20-7;false;381;0.418875;0.21775;0.351208;0.322833;0.2625;0.229084;0.207167;0.213792;0.214583;0.211417
Contr-pol-noncompl-exc-49;hist-100-20-8;false;371;0.376458;0.203292;0.19575;0.198667;0.205459;0.195292;0.217458;0.225417;0.218916;0.238833
Contr-pol-noncompl-exc-49;hist-100-20-4;false;398;0.275291;0.182334;0.181791;0.171458;0.171833;0.171542;0.177583;0.170541;0.173542;0.17425
Contr-pol-noncompl-exc-49;hist-100-20-5;false;381;0.34625;0.271291;0.269084;0.275416;0.26225;0.280958;0.269083;0.274042;0.27225;0.26775
Contr-pol-noncompl-exc-49;hist-100-20-9;false;378;0.24875;0.181834;0.1845;0.183791;0.188292;0.185833;0.18275;0.180792;0.185041;0.179875
Contr-pol-noncompl-exc-49;hist-100-20-2;false;404;0.267708;0.20625;0.204791;0.212917;0.211791;0.20925;0.202334;0.22425;0.210083;0.205542
Contr-pol-noncompl-exc-49;hist-100-20-10;false;372;0.325042;0.25375;0.257917;0.3305;0.280416;0.266542;0.261666;0.258792;0.265042;0.259542
Contr-pol-noncompl-exc-49;hist-100-20-3;false;376;0.187834;0.157167;0.137208;0.121542;0.12325;0.117;0.134209;0.120667;0.118791;0.121709
Contr-pol-noncompl-exc-49;hist-100-20-1;false;353;0.350125;0.245958;0.291;0.265416;0.264958;0.299542;0.256416;0.24525;0.239833;0.244291
Contr-pol-noncompl-exc-49;hist-100-20-6;false;393;0.225708;0.172792;0.163167;0.164541;0.169041;0.166625;0.167167;0.166542;0.165875;0.166834
Contr-pol-noncompl-exc-49;hist-100-20-7;false;393;0.256709;0.186791;0.19025;0.178792;0.191;0.198042;0.189208;0.187125;0.18725;0.181334
Contr-pol-noncompl-exc-65;hist-100-20-8;false;370;0.543792;0.263875;0.2585;0.252458;0.249333;0.253375;0.251583;0.253917;0.253208;0.253875
Contr-pol-noncompl-exc-65;hist-100-20-4;false;369;0.166792;0.107167;0.107667;0.105167;0.104333;0.1065;0.105834;0.105791;0.10725;0.105875
Contr-pol-noncompl-exc-65;hist-100-20-5;false;382;0.215417;0.152083;0.147125;0.144333;0.148417;0.150625;0.1435;0.150875;0.1465;0.145042
Contr-pol-noncompl-exc-65;hist-100-20-9;false;376;0.285583;0.223417;0.230125;0.221958;0.219875;0.233375;0.248916;0.214458;0.223833;0.222333
Contr-pol-noncompl-exc-65;hist-100-20-2;false;302;0.400375;0.332875;0.331708;0.320083;0.323958;0.3755;0.325958;0.320292;0.330917;0.321666
Contr-pol-noncompl-exc-65;hist-100-20-10;false;375;0.361583;0.268958;0.244125;0.256334;0.244584;0.246917;0.250583;0.272833;0.286583;0.288916
Contr-pol-noncompl-exc-65;hist-100-20-3;false;354;0.486209;0.279542;0.2715;0.241625;0.252459;0.258625;0.247;0.245;0.245834;0.245083
Contr-pol-noncompl-exc-65;hist-100-20-1;false;400;0.223791;0.155917;0.157666;0.157917;0.156917;0.162708;0.160667;0.159333;0.155417;0.161458
Contr-pol-noncompl-exc-65;hist-100-20-6;false;385;0.233667;0.168417;0.158208;0.152875;0.152792;0.153459;0.154208;0.155167;0.153875;0.151708
Contr-pol-noncompl-exc-65;hist-100-20-7;false;382;0.216875;0.155542;0.1485;0.149625;0.147208;0.151542;0.1495;0.151542;0.148166;0.14975
Contr-pol-noncompl-exc-32;hist-100-20-8;false;381;0.338333;0.188584;0.17575;0.189;0.177458;0.1735;0.174584;0.16975;0.1665;0.16925
Contr-pol-noncompl-exc-32;hist-100-20-4;false;382;0.315;0.2525;0.248292;0.251958;0.258583;0.262416;0.255542;0.264416;0.248417;0.24975
Contr-pol-noncompl-exc-32;hist-100-20-5;false;405;6.847958;0.259708;0.23175;0.298583;0.265333;0.238084;0.242042;0.265458;0.248709;0.307208
Contr-pol-noncompl-exc-32;hist-100-20-9;false;365;0.224333;0.179667;0.167125;0.167292;0.164709;0.168375;0.172792;0.181583;0.184166;0.159958
Contr-pol-noncompl-exc-32;hist-100-20-2;false;391;0.273041;0.251625;0.251958;0.251916;0.253625;0.239084;0.231542;0.223625;0.224958;0.228125
Contr-pol-noncompl-exc-32;hist-100-20-10;false;371;0.265041;0.231167;0.212959;0.205458;0.206667;0.209209;0.233834;0.223875;0.219667;0.214333
Contr-pol-noncompl-exc-32;hist-100-20-3;false;383;0.199542;0.196083;0.192792;0.205458;0.209916;0.190042;0.188292;0.194625;0.194042;0.194875
Contr-pol-noncompl-exc-32;hist-100-20-1;false;331;0.299459;0.325416;0.272542;0.26025;0.265541;0.3055;0.299333;0.269334;0.273333;0.343416
Contr-pol-noncompl-exc-32;hist-100-20-6;false;345;0.356791;0.289792;0.25675;0.257625;0.268916;0.400333;0.352916;0.289417;0.261458;0.254958
Contr-pol-noncompl-exc-32;hist-100-20-7;false;379;0.149333;0.163542;0.163583;0.160542;0.144834;0.142375;0.1465;0.143834;0.145041;0.139625
Contr-pol-noncompl-exc-24;hist-100-20-8;false;337;0.417167;0.328541;0.316125;0.287417;0.316625;0.270333;0.338708;0.276708;0.278458;0.280542
Contr-pol-noncompl-exc-24;hist-100-20-4;false;357;0.412458;0.302584;0.286959;0.29725;0.283791;0.299667;0.292416;0.287208;0.301292;0.314875
Contr-pol-noncompl-exc-24;hist-100-20-5;false;399;0.328041;0.259;0.259791;0.262667;0.287958;0.254875;0.266375;0.276042;0.275667;0.300041
Contr-pol-noncompl-exc-24;hist-100-20-9;false;327;0.372917;0.308292;0.309833;0.307333;0.313917;0.299208;0.309458;0.3785;0.301125;0.311667
Contr-pol-noncompl-exc-24;hist-100-20-2;false;403;0.231125;0.16225;0.174541;0.184833;0.185375;0.167166;0.162584;0.162375;0.161542;0.164333
Contr-pol-noncompl-exc-24;hist-100-20-10;false;378;0.188291;0.12575;0.124208;0.126084;0.142541;0.13325;0.132083;0.139292;0.12425;0.122209
Contr-pol-noncompl-exc-24;hist-100-20-3;false;382;0.279834;0.215291;0.212834;0.209834;0.236791;0.236625;0.206375;0.206625;0.206417;0.217
Contr-pol-noncompl-exc-24;hist-100-20-1;false;266;0.452375;0.38675;0.345042;0.359333;0.4145;0.340458;0.346458;0.41125;0.364291;0.350667
Contr-pol-noncompl-exc-24;hist-100-20-6;false;287;0.380833;0.361708;0.303792;0.291041;0.310792;0.359166;0.300875;0.294625;0.297708;0.354791
Contr-pol-noncompl-exc-24;hist-100-20-7;false;369;0.174042;0.106833;0.106375;0.103958;0.10575;0.104333;0.105;0.105583;0.114584;0.11625
Contr-pol-noncompl-exc-73;hist-100-20-8;false;394;0.277;0.1625;0.156166;0.155583;0.149666;0.146584;0.154375;0.14775;0.148;0.15325
Contr-pol-noncompl-exc-73;hist-100-20-4;false;379;0.18575;0.122459;0.122667;0.122417;0.122583;0.124375;0.125125;0.128;0.125542;0.122167
Contr-pol-noncompl-exc-73;hist-100-20-5;false;396;0.295541;0.235792;0.237958;0.231584;0.260583;0.243542;0.237625;0.232167;0.25275;0.234333
Contr-pol-noncompl-exc-73;hist-100-20-9;false;370;0.258208;0.196542;0.189375;0.215958;0.252417;0.222459;0.19225;0.193583;0.191458;0.190792
Contr-pol-noncompl-exc-73;hist-100-20-2;false;374;0.18525;0.115333;0.113959;0.119916;0.130625;0.126708;0.132417;0.155708;0.127042;0.114792
Contr-pol-noncompl-exc-73;hist-100-20-10;false;370;0.175375;0.11125;0.109833;0.108083;0.109834;0.108458;0.108583;0.107875;0.11;0.109083
Contr-pol-noncompl-exc-73;hist-100-20-3;false;360;0.349417;0.327625;0.299625;0.286667;0.27825;0.3035;0.368;0.280583;0.275708;0.316084
Contr-pol-noncompl-exc-73;hist-100-20-1;false;371;0.202417;0.133416;0.135417;0.128917;0.129458;0.114584;0.1235;0.134375;0.110167;0.109958
Contr-pol-noncompl-exc-73;hist-100-20-6;false;380;0.27825;0.213959;0.2125;0.208083;0.203542;0.21025;0.206542;0.214875;0.210375;0.218791
Contr-pol-noncompl-exc-73;hist-100-20-7;false;398;0.240959;0.1795;0.17875;0.178834;0.18175;0.178042;0.178666;0.178;0.179625;0.180583
Contr-pol-noncompl-exc-53;hist-100-20-8;false;371;0.372292;0.222541;0.225833;0.2155;0.2095;0.211917;0.213958;0.219625;0.209459;0.214667
Contr-pol-noncompl-exc-53;hist-100-20-4;false;400;0.238084;0.182167;0.17375;0.180292;0.20975;0.1845;0.178375;0.177625;0.17925;0.181833
Contr-pol-noncompl-exc-53;hist-100-20-5;false;322;0.374042;0.323458;0.308042;0.317083;0.315958;0.326666;0.310875;0.306208;0.317;0.312542
Contr-pol-noncompl-exc-53;hist-100-20-9;false;377;0.31575;0.237792;0.244083;0.236917;0.239833;0.2425;0.23875;0.233834;0.245334;0.241291
Contr-pol-noncompl-exc-53;hist-100-20-2;false;397;0.305958;0.2375;0.235084;0.235334;0.233875;0.239916;0.249208;0.245208;0.235708;0.238334
Contr-pol-noncompl-exc-53;hist-100-20-10;false;377;0.335417;0.266542;0.257334;0.267167;0.263625;0.266625;0.257333;0.257666;0.260917;0.26325
Contr-pol-noncompl-exc-53;hist-100-20-3;false;386;0.223208;0.156542;0.15425;0.153166;0.154209;0.155041;0.161375;0.158584;0.15625;0.153791
Contr-pol-noncompl-exc-53;hist-100-20-1;false;354;0.315333;0.249459;0.244834;0.238834;0.247333;0.253625;0.251375;0.239708;0.245;0.248167
Contr-pol-noncompl-exc-53;hist-100-20-6;false;399;0.244959;0.182958;0.187417;0.174625;0.179291;0.176625;0.177917;0.176792;0.183708;0.17875
Contr-pol-noncompl-exc-53;hist-100-20-7;false;396;0.256292;0.186917;0.194375;0.194375;0.195583;0.193208;0.193917;0.195917;0.192666;0.191
Contr-pol-noncompl-exc-45;hist-100-20-8;false;367;0.378083;0.252666;0.243292;0.251167;0.241542;0.248042;0.25075;0.25375;0.248;0.245125
Contr-pol-noncompl-exc-45;hist-100-20-4;false;399;0.240792;0.172875;0.179417;0.177875;0.180708;0.178333;0.17075;0.177459;0.175917;0.177125
Contr-pol-noncompl-exc-45;hist-100-20-5;false;409;0.280792;0.2135;0.212291;0.211292;0.221;0.208291;0.213084;0.210333;0.212417;0.21325
Contr-pol-noncompl-exc-45;hist-100-20-9;false;372;0.238666;0.175625;0.17175;0.174667;0.171625;0.174625;0.17325;0.176916;0.177125;0.174875
Contr-pol-noncompl-exc-45;hist-100-20-2;false;405;0.274375;0.206;0.20925;0.211875;0.204459;0.206625;0.214667;0.220291;0.20875;0.209042
Contr-pol-noncompl-exc-45;hist-100-20-10;false;367;0.172375;0.104667;0.101333;0.106834;0.105375;0.102625;0.106125;0.101375;0.102125;0.102333
Contr-pol-noncompl-exc-45;hist-100-20-3;false;351;0.325125;0.258125;0.276792;0.273917;0.260166;0.2585;0.263625;0.264875;0.27;0.263792
Contr-pol-noncompl-exc-45;hist-100-20-1;false;395;0.22;0.149584;0.147875;0.152042;0.170125;0.152167;0.144791;0.148042;0.150417;0.148292
Contr-pol-noncompl-exc-45;hist-100-20-6;false;393;0.253708;0.190083;0.189625;0.187833;0.186042;0.18;0.189167;0.18875;0.189042;0.192167
Contr-pol-noncompl-exc-45;hist-100-20-7;false;400;0.245041;0.189791;0.180417;0.179458;0.178667;0.179791;0.183584;0.184875;0.181875;0.180375
Contr-pol-noncompl-exc-86;hist-100-20-8;false;373;0.346958;0.224584;0.214667;0.21275;0.222375;0.220334;0.213584;0.218041;0.219042;0.212834
Contr-pol-noncompl-exc-86;hist-100-20-4;false;354;0.351417;0.290125;0.291875;0.286791;0.286292;0.282709;0.28075;0.290541;0.287208;0.290167
Contr-pol-noncompl-exc-86;hist-100-20-5;false;394;0.317333;0.330042;0.252875;0.2615;0.289167;0.249625;0.250958;8.317833;0.298209;0.258917
Contr-pol-noncompl-exc-86;hist-100-20-9;false;362;0.168;0.152625;0.150584;0.148958;0.156292;0.154917;0.147625;0.152458;0.156667;0.155875
Contr-pol-noncompl-exc-86;hist-100-20-2;false;407;0.206667;0.201875;0.190041;0.187292;0.193958;0.185875;0.187208;0.188417;0.186667;0.184792
Contr-pol-noncompl-exc-86;hist-100-20-10;false;373;0.246208;0.240083;0.231917;0.2465;0.235042;0.239792;0.232583;0.226917;0.241333;0.235583
Contr-pol-noncompl-exc-86;hist-100-20-3;false;332;0.305833;0.281917;0.282708;0.28325;0.283875;0.308875;0.281875;0.287;0.286834;0.282
Contr-pol-noncompl-exc-86;hist-100-20-1;false;367;0.111542;0.105166;0.101917;0.100625;0.106875;0.109292;0.103291;0.10725;0.106792;0.104958
Contr-pol-noncompl-exc-86;hist-100-20-6;false;369;0.146375;0.128083;0.122042;0.129458;0.125917;0.1275;0.122792;0.127375;0.126208;0.124167
Contr-pol-noncompl-exc-86;hist-100-20-7;false;378;0.146333;0.138625;0.142042;0.144584;0.141333;0.1405;0.13975;0.141292;0.146292;0.139416
Contr-pol-noncompl-exc-69;hist-100-20-8;false;323;0.536708;0.330959;0.325083;0.317709;0.324792;0.328958;0.324708;0.375375;0.341875;0.343917
Contr-pol-noncompl-exc-69;hist-100-20-4;false;384;0.324292;0.259417;0.258333;0.259667;0.259416;0.257709;0.251875;0.262334;0.252167;0.247333
Contr-pol-noncompl-exc-69;hist-100-20-5;false;386;0.221208;0.158333;0.157625;0.156791;0.1555;0.159542;0.160916;0.153834;0.156875;0.156375
Contr-pol-noncompl-exc-69;hist-100-20-9;false;382;0.325083;0.253625;0.252708;0.247667;0.253917;0.252916;0.243209;0.245041;0.253125;0.250333
Contr-pol-noncompl-exc-69;hist-100-20-2;false;367;0.172875;0.105;0.102625;0.100917;0.103166;0.102;0.107834;0.101916;0.104333;0.102833
Contr-pol-noncompl-exc-69;hist-100-20-10;false;266;0.419583;0.380084;0.364;0.346792;0.363375;0.346;0.360333;0.342958;0.354125;0.351583
Contr-pol-noncompl-exc-69;hist-100-20-3;false;380;0.227708;0.146333;0.147292;0.145792;0.145333;0.152042;0.150291;0.189458;0.15925;0.147125
Contr-pol-noncompl-exc-69;hist-100-20-1;false;274;0.454209;0.365958;0.353958;0.3605;0.363166;0.342625;0.357458;0.351292;0.345541;0.356292
Contr-pol-noncompl-exc-69;hist-100-20-6;false;330;0.3575;0.287;0.295167;0.287625;0.301125;0.375416;0.327375;0.325667;0.283875;0.276125
Contr-pol-noncompl-exc-69;hist-100-20-7;false;386;0.306125;0.228708;0.226209;0.223375;0.231125;0.222;0.224125;0.220125;0.228417;0.227792
Contr-pol-noncompl-exc-28;hist-100-20-8;false;389;0.316417;0.152542;0.146167;0.152333;0.146791;0.141792;0.144;0.147583;0.143583;0.154417
Contr-pol-noncompl-exc-28;hist-100-20-4;false;373;0.191167;0.130042;0.12175;0.114666;0.115542;0.114916;0.128375;0.115959;0.114625;0.11375
Contr-pol-noncompl-exc-28;hist-100-20-5;false;347;0.403833;0.348542;0.313875;0.325167;0.394667;0.387583;0.483667;0.416333;0.42475;0.317459
Contr-pol-noncompl-exc-28;hist-100-20-9;false;376;0.1745;0.11975;0.121791;0.119375;0.120875;0.118041;0.126542;0.125167;0.119208;0.118375
Contr-pol-noncompl-exc-28;hist-100-20-2;false;389;0.195625;0.14425;0.146417;0.145583;0.14275;0.14075;0.141042;0.144583;0.140209;0.140833
Contr-pol-noncompl-exc-28;hist-100-20-10;false;383;0.194792;0.14325;0.145709;0.138875;0.135625;0.141;0.1325;0.130916;0.129417;0.127833
Contr-pol-noncompl-exc-28;hist-100-20-3;false;358;0.343;0.331209;0.295833;0.292166;0.264542;0.27225;0.284708;0.275042;0.273541;0.276167
Contr-pol-noncompl-exc-28;hist-100-20-1;false;348;0.325417;0.254584;0.257041;0.259417;0.2655;0.251084;0.25925;0.256583;0.25275;0.260542
Contr-pol-noncompl-exc-28;hist-100-20-6;false;282;0.417584;0.335542;0.328291;0.339834;0.333166;0.340458;0.32825;0.338791;0.325667;0.326291
Contr-pol-noncompl-exc-28;hist-100-20-7;false;392;0.304666;0.227709;0.226875;0.221125;0.228;0.226167;0.224708;0.227459;0.225833;0.231208
Contr-pol-noncompl-exc-90;hist-100-20-8;false;374;0.308542;0.184375;0.178875;0.17875;0.183791;0.179417;0.177041;0.178125;0.178209;0.183375
Contr-pol-noncompl-exc-90;hist-100-20-4;false;304;0.400292;0.335334;0.330916;0.329417;0.339375;0.31925;0.322209;0.329875;0.330542;0.335917
Contr-pol-noncompl-exc-90;hist-100-20-5;false;403;0.309709;0.237708;0.2245;0.223166;0.2285;0.228333;0.222709;0.227583;0.237375;0.227125
Contr-pol-noncompl-exc-90;hist-100-20-9;false;370;0.17725;0.11075;0.109;0.108083;0.109458;0.106709;0.1085;0.112292;0.106666;0.108292
Contr-pol-noncompl-exc-90;hist-100-20-2;false;356;0.374042;0.272916;0.268916;0.2705;0.267917;0.270417;0.283125;0.282375;0.274417;0.263292
Contr-pol-noncompl-exc-90;hist-100-20-10;false;371;0.310834;0.239667;0.232542;0.230291;0.232916;0.2355;0.256875;0.235;0.235291;0.239
Contr-pol-noncompl-exc-90;hist-100-20-3;false;359;0.338708;0.28875;0.281083;0.275583;0.276584;0.274375;0.277916;0.279834;0.279833;0.287208
Contr-pol-noncompl-exc-90;hist-100-20-1;false;374;0.184709;0.119209;0.115292;0.1175;0.116875;0.114;0.112167;0.114333;0.115958;0.112709
Contr-pol-noncompl-exc-90;hist-100-20-6;false;369;0.174958;0.106792;0.110375;0.106583;0.113125;0.107;0.105666;0.107875;0.10675;0.108667
Contr-pol-noncompl-exc-90;hist-100-20-7;false;397;0.237666;0.177584;0.174125;0.173625;0.172084;0.174541;0.177791;0.175792;0.177167;0.178083
Contr-pol-noncompl-exc-50;hist-100-20-8;false;376;0.309833;0.186084;0.187167;0.182667;0.195625;0.180917;0.181208;0.181209;0.17675;0.179708
Contr-pol-noncompl-exc-50;hist-100-20-4;false;387;0.26725;0.205208;0.20125;0.196208;0.211375;0.198333;0.200709;0.198583;0.203167;0.198333
Contr-pol-noncompl-exc-50;hist-100-20-5;false;391;0.320875;0.251375;0.243916;0.246375;0.247084;0.245459;0.241625;0.246625;0.24525;0.247583
Contr-pol-noncompl-exc-50;hist-100-20-9;false;370;0.336417;0.270542;0.277667;0.272458;0.275542;0.275625;0.265125;0.267208;0.277417;0.275791
Contr-pol-noncompl-exc-50;hist-100-20-2;false;390;0.208709;0.143375;0.146041;0.142;0.142959;0.143333;0.141625;0.141667;0.145208;0.140291
Contr-pol-noncompl-exc-50;hist-100-20-10;false;386;0.223584;0.1625;0.164958;0.159459;0.164041;0.166292;0.163042;0.155625;0.156833;0.154
Contr-pol-noncompl-exc-50;hist-100-20-3;false;388;0.227125;0.162917;0.166416;0.159917;0.159167;0.155542;0.158166;0.164375;0.15575;0.163416
Contr-pol-noncompl-exc-50;hist-100-20-1;false;409;0.240542;0.178334;0.175958;0.171333;0.188334;0.171875;0.185334;0.180541;0.193;0.190792
Contr-pol-noncompl-exc-50;hist-100-20-6;false;344;0.31825;0.253334;0.253541;0.253459;0.254917;0.24375;0.250792;0.247917;0.254958;0.2485
Contr-pol-noncompl-exc-50;hist-100-20-7;false;388;0.317;0.24425;0.2415;0.243875;0.2435;0.23925;0.23775;0.243791;0.2405;0.24325
Contr-pol-noncompl-exc-46;hist-100-20-8;false;375;0.309792;0.192125;0.180584;0.178875;0.183208;0.186083;0.180084;0.179125;0.177541;0.179042
Contr-pol-noncompl-exc-46;hist-100-20-4;false;372;0.178791;0.112167;0.117875;0.113833;0.122625;0.111959;0.110958;0.112;0.111791;0.118667
Contr-pol-noncompl-exc-46;hist-100-20-5;false;400;0.24525;0.181334;0.180167;0.178416;0.182625;0.177083;0.183;0.176542;0.18225;0.182916
Contr-pol-noncompl-exc-46;hist-100-20-9;false;373;0.177792;0.113292;0.115667;0.112125;0.114458;0.115166;0.113875;0.114041;0.112834;0.113291
Contr-pol-noncompl-exc-46;hist-100-20-2;false;347;0.346917;0.2795;0.278959;0.272;0.276959;0.274208;0.283042;0.276416;8.492834;0.419792
Contr-pol-noncompl-exc-46;hist-100-20-10;false;388;0.197417;0.169958;0.168541;0.159333;0.160792;0.155041;0.156;0.162666;0.157708;0.156167
Contr-pol-noncompl-exc-46;hist-100-20-3;false;383;0.1595;0.152792;0.151083;0.149542;0.150458;0.149834;0.150334;0.150041;0.146875;0.15125
Contr-pol-noncompl-exc-46;hist-100-20-1;false;349;0.269083;0.259042;0.261042;0.260834;0.261666;0.272833;0.260125;0.262583;0.250084;0.262792
Contr-pol-noncompl-exc-46;hist-100-20-6;false;397;0.176042;0.171708;0.172417;0.172666;0.172167;0.168167;0.17125;0.171375;0.175875;0.172584
Contr-pol-noncompl-exc-46;hist-100-20-7;false;372;0.124584;0.110208;0.111875;0.109792;0.11025;0.110208;0.115917;0.112291;0.105791;0.111125
Contr-pol-noncompl-exc-85;hist-100-20-8;false;378;0.248583;0.125917;0.119209;0.123917;0.122375;0.122166;0.123125;0.1235;0.126667;0.126625
Contr-pol-noncompl-exc-85;hist-100-20-4;false;376;0.301625;0.243791;0.244917;0.243542;0.240583;0.247459;0.243917;0.244875;0.24;0.243959
Contr-pol-noncompl-exc-85;hist-100-20-5;false;414;0.275625;0.201083;0.202167;0.197375;0.205833;0.201208;0.205667;0.207083;0.204917;0.20275
Contr-pol-noncompl-exc-85;hist-100-20-9;false;386;0.20075;0.135125;0.1345;0.138291;0.135042;0.133708;0.131625;0.133667;0.135292;0.136333
Contr-pol-noncompl-exc-85;hist-100-20-2;false;405;0.235666;0.16575;0.162792;0.163541;0.165542;0.166625;0.169958;0.171416;0.1665;0.169667
Contr-pol-noncompl-exc-85;hist-100-20-10;false;368;0.182625;0.113917;0.103375;0.105708;0.10075;0.104958;0.106542;0.103958;0.103334;0.105708
Contr-pol-noncompl-exc-85;hist-100-20-3;false;388;0.194583;0.143084;0.136291;0.134292;0.137459;0.134666;0.138667;0.147167;0.153125;0.141709
Contr-pol-noncompl-exc-85;hist-100-20-1;false;339;0.347;0.281042;0.284875;0.284;0.278958;0.275542;0.280791;0.276959;0.2735;0.281833
Contr-pol-noncompl-exc-85;hist-100-20-6;false;383;0.216333;0.164875;0.159541;0.151208;0.151542;0.158125;0.155292;0.1565;0.14725;0.149083
Contr-pol-noncompl-exc-85;hist-100-20-7;false;383;0.273875;0.21875;0.214958;0.208875;0.210834;0.210125;0.205084;0.206541;0.214917;0.204291
Contr-pol-noncompl-exc-93;hist-100-20-8;false;319;0.450041;0.326083;0.316042;0.318209;0.323041;0.315583;0.311625;0.316875;0.304292;0.315167
Contr-pol-noncompl-exc-93;hist-100-20-4;false;362;0.355625;0.282709;0.277167;0.279833;0.283333;0.289375;0.285542;0.281792;0.283708;0.275875
Contr-pol-noncompl-exc-93;hist-100-20-5;false;386;0.208667;0.138875;0.140375;0.146417;0.138875;0.141375;0.1385;0.142875;0.140083;0.146084
